Country,Country.Region,animals,Taxon,Feed_tonnes_mean,sd,crop,scenario,plot_id
Mongolia,Eastern Asia,hen,Dairy & eggs,0,0,cassava,Mixed,7
Montserrat,Caribbean,hen,Dairy & eggs,0,0,cassava,Mixed,7
Morocco,Northern Africa,hen,Dairy & eggs,0,0,cassava,Mixed,7
Mozambique,Eastern Africa,hen,Dairy & eggs,0,0,cassava,Mixed,7
Myanmar,Southern Asia,hen,Dairy & eggs,0,0,cassava,Mixed,7
Namibia,Southern Africa,hen,Dairy & eggs,0,0,cassava,Mixed,7
Nauru,Island nation,hen,Dairy & eggs,0,0,cassava,Mixed,7
Nepal,Southern Asia,hen,Dairy & eggs,0,0,cassava,Mixed,7
Nicaragua,Central America,hen,Dairy & eggs,0,0,cassava,Mixed,7
Niger,Western Africa,hen,Dairy & eggs,0,0,cassava,Mixed,7
Nigeria,Western Africa,hen,Dairy & eggs,0,0,cassava,Mixed,7
Niue,Island nation,hen,Dairy & eggs,0,0,cassava,Mixed,7
Occupied Palestinian Territory,Middle East,hen,Dairy & eggs,0,0,cassava,Mixed,7
Oman,Middle East,hen,Dairy & eggs,0,0,cassava,Mixed,7
Pakistan,Middle East,hen,Dairy & eggs,0,0,cassava,Mixed,7
Panama,Central America,hen,Dairy & eggs,0,0,cassava,Mixed,7
Papua New Guinea,Island nation,hen,Dairy & eggs,0,0,cassava,Mixed,7
Paraguay,South America,hen,Dairy & eggs,0,0,cassava,Mixed,7
Peru,South America,hen,Dairy & eggs,0,0,cassava,Mixed,7
Philippines,Southern Asia,hen,Dairy & eggs,0,0,cassava,Mixed,7
Puerto Rico,Central America,hen,Dairy & eggs,0,0,cassava,Mixed,7
Qatar,Middle East,hen,Dairy & eggs,0,0,cassava,Mixed,7
Republic of Korea,Eastern Asia,hen,Dairy & eggs,0,0,cassava,Mixed,7
Republic of Moldova,East Europe and CIS,hen,Dairy & eggs,0,0,cassava,Mixed,7
R'union,Eastern Africa,hen,Dairy & eggs,0,0,cassava,Mixed,7
Russian Federation,East Europe and CIS,hen,Dairy & eggs,0,0,cassava,Mixed,7
Rwanda,Eastern Africa,hen,Dairy & eggs,0,0,cassava,Mixed,7
Saint Kitts and Nevis,Central America,hen,Dairy & eggs,0,0,cassava,Mixed,7
Saint Lucia,Central America,hen,Dairy & eggs,0,0,cassava,Mixed,7
Saint Vincent and the Grenadines,Caribbean,hen,Dairy & eggs,0,0,cassava,Mixed,7
Samoa,Island nation,hen,Dairy & eggs,0,0,cassava,Mixed,7
Sao Tome and Principe,Central Africa,hen,Dairy & eggs,0,0,cassava,Mixed,7
Saudi Arabia,Middle East,hen,Dairy & eggs,0,0,cassava,Mixed,7
Senegal,Western Africa,hen,Dairy & eggs,0,0,cassava,Mixed,7
Seychelles,Eastern Africa,hen,Dairy & eggs,0,0,cassava,Mixed,7
Sierra Leone,Western Africa,hen,Dairy & eggs,0,0,cassava,Mixed,7
Singapore,Southern Asia,hen,Dairy & eggs,0,0,cassava,Mixed,7
Solomon Islands,Island nation,hen,Dairy & eggs,0,0,cassava,Mixed,7
Somalia,Eastern Africa,hen,Dairy & eggs,0,0,cassava,Mixed,7
South Africa,Southern Africa,hen,Dairy & eggs,0,0,cassava,Mixed,7
Sri Lanka,Southern Asia,hen,Dairy & eggs,0,0,cassava,Mixed,7
Sudan,Northern Africa,hen,Dairy & eggs,0,0,cassava,Mixed,7
Suriname,South America,hen,Dairy & eggs,0,0,cassava,Mixed,7
Swaziland,Southern Africa,hen,Dairy & eggs,0,0,cassava,Mixed,7
Syrian Arab Republic,Middle East,hen,Dairy & eggs,0,0,cassava,Mixed,7
Tajikistan,East Europe and CIS,hen,Dairy & eggs,0,0,cassava,Mixed,7
Thailand,Southern Asia,hen,Dairy & eggs,0,0,cassava,Mixed,7
Timor-Leste,Southern Asia,hen,Dairy & eggs,0,0,cassava,Mixed,7
Togo,Western Africa,hen,Dairy & eggs,0,0,cassava,Mixed,7
Tokelau,Island nation,hen,Dairy & eggs,0,0,cassava,Mixed,7
Tonga,Island nation,hen,Dairy & eggs,0,0,cassava,Mixed,7
Trinidad and Tobago,Caribbean,hen,Dairy & eggs,0,0,cassava,Mixed,7
Tunisia,Northern Africa,hen,Dairy & eggs,0,0,cassava,Mixed,7
Turkey,Middle East,hen,Dairy & eggs,0,0,cassava,Mixed,7
Turkmenistan,East Europe and CIS,hen,Dairy & eggs,0,0,cassava,Mixed,7
Tuvalu,Island nation,hen,Dairy & eggs,0,0,cassava,Mixed,7
Uganda,Eastern Africa,hen,Dairy & eggs,0,0,cassava,Mixed,7
Ukraine,East Europe and CIS,hen,Dairy & eggs,0,0,cassava,Mixed,7
United Arab Emirates,Middle East,hen,Dairy & eggs,0,0,cassava,Mixed,7
United Republic of Tanzania,Eastern Africa,hen,Dairy & eggs,0,0,cassava,Mixed,7
Uruguay,South America,hen,Dairy & eggs,0,0,cassava,Mixed,7
Uzbekistan,East Europe and CIS,hen,Dairy & eggs,0,0,cassava,Mixed,7
Vanuatu,Island nation,hen,Dairy & eggs,0,0,cassava,Mixed,7
Venezuela (Bolivarian Republic of),South America,hen,Dairy & eggs,0,0,cassava,Mixed,7
Viet Nam,Southern Asia,hen,Dairy & eggs,0,0,cassava,Mixed,7
Wallis and Futuna Islands,Island nation,hen,Dairy & eggs,0,0,cassava,Mixed,7
Yemen,Middle East,hen,Dairy & eggs,0,0,cassava,Mixed,7
Zambia,Eastern Africa,hen,Dairy & eggs,0,0,cassava,Mixed,7
Zimbabwe,Eastern Africa,hen,Dairy & eggs,0,0,cassava,Mixed,7
Albania,Europe,hen,Dairy & eggs,11098.29058,2163.456311,wheat,Marine,7
Australia,Australia,hen,Dairy & eggs,228195.3069,44483.47911,wheat,Marine,7
Austria,Europe,hen,Dairy & eggs,63766.31423,12430.34988,wheat,Marine,7
Belgium,Europe,hen,Dairy & eggs,81581.52133,15903.175,wheat,Marine,7
Bermuda,USA,hen,Dairy & eggs,0,0,wheat,Marine,7
Bosnia and Herzegovina,Europe,hen,Dairy & eggs,130759.2226,25489.6791,wheat,Marine,7
Bulgaria,Europe,hen,Dairy & eggs,154436.0393,30105.14291,wheat,Marine,7
Canada,Canada,hen,Dairy & eggs,387020.2983,75444.18675,wheat,Marine,7
Croatia,Europe,hen,Dairy & eggs,49597.336,9668.30602,wheat,Marine,7
Czech Republic,Europe,hen,Dairy & eggs,150676.5559,29372.28428,wheat,Marine,7
Denmark,Europe,hen,Dairy & eggs,118944.4075,23186.54638,wheat,Marine,7
Estonia,Europe,hen,Dairy & eggs,6943.015255,1353.443584,wheat,Marine,7
Finland,Europe,hen,Dairy & eggs,50514.32588,9847.060355,wheat,Marine,7
France,Europe,hen,Dairy & eggs,1513117.24,294961.014,wheat,Marine,7
Germany,Europe,hen,Dairy & eggs,705736.2257,137573.393,wheat,Marine,7
Greece,Europe,hen,Dairy & eggs,136266.9715,26563.33761,wheat,Marine,7
Hungary,Europe,hen,Dairy & eggs,272491.8565,53118.47105,wheat,Marine,7
Iceland,Europe,hen,Dairy & eggs,1302.254686,253.8563123,wheat,Marine,7
Ireland,Europe,hen,Dairy & eggs,72790.33485,14189.45632,wheat,Marine,7
Italy,Europe,hen,Dairy & eggs,481341.1915,93830.72387,wheat,Marine,7
Latvia,Europe,hen,Dairy & eggs,72756.44166,14182.84931,wheat,Marine,7
Lithuania,Europe,hen,Dairy & eggs,59840.07573,11664.98468,wheat,Marine,7
Luxembourg,Europe,hen,Dairy & eggs,2846.989267,554.9806843,wheat,Marine,7
Malta,Europe,hen,Dairy & eggs,0,0,wheat,Marine,7
Montenegro,Europe,hen,Dairy & eggs,10155.48444,1979.669459,wheat,Marine,7
Netherlands,Europe,hen,Dairy & eggs,831529.7243,162095.0738,wheat,Marine,7
New Caledonia,Island nation,hen,Dairy & eggs,1181.527515,230.3222413,wheat,Marine,7
New Zealand,New Zealand,hen,Dairy & eggs,12363.6641,2410.123159,wheat,Marine,7
Norway,Europe,hen,Dairy & eggs,7847.138585,1529.689764,wheat,Marine,7
Poland,Europe,hen,Dairy & eggs,738803.574,144019.4095,wheat,Marine,7
Portugal,Europe,hen,Dairy & eggs,55194.39686,10759.37465,wheat,Marine,7
Romania,Europe,hen,Dairy & eggs,304194.2859,59298.41566,wheat,Marine,7
Saint Pierre and Miquelon,Canada,hen,Dairy & eggs,85.49798657,16.66663504,wheat,Marine,7
Serbia,Europe,hen,Dairy & eggs,76985.22984,15007.19234,wheat,Marine,7
Slovakia,Europe,hen,Dairy & eggs,332131.1896,64744.32376,wheat,Marine,7
Slovenia,Europe,hen,Dairy & eggs,1940.654065,378.3033303,wheat,Marine,7
Spain,Europe,hen,Dairy & eggs,629556.4276,122723.2083,wheat,Marine,7
Sweden,Europe,hen,Dairy & eggs,221946.2429,43265.31159,wheat,Marine,7
Switzerland,Europe,hen,Dairy & eggs,26995.0621,5262.309279,wheat,Marine,7
The former Yugoslav Republic of Macedonia,Europe,hen,Dairy & eggs,7638.224812,1488.96495,wheat,Marine,7
United Kingdom,Europe,hen,Dairy & eggs,1384754.699,269938.5345,wheat,Marine,7
United States of America,USA,hen,Dairy & eggs,1038058.512,202354.9685,wheat,Marine,7
Afghanistan,Middle East,hen,Dairy & eggs,0,0,wheat,Marine,7
Algeria,Northern Africa,hen,Dairy & eggs,238759.4,46542.8011,wheat,Marine,7
American Samoa,Island nation,hen,Dairy & eggs,0,0,wheat,Marine,7
Angola,Central Africa,hen,Dairy & eggs,0,0,wheat,Marine,7
Antigua and Barbuda,Caribbean,hen,Dairy & eggs,0,0,wheat,Marine,7
Argentina,South America,hen,Dairy & eggs,0,0,wheat,Marine,7
Armenia,East Europe and CIS,hen,Dairy & eggs,30438.32541,5933.525235,wheat,Marine,7
Azerbaijan,Middle East,hen,Dairy & eggs,239911.1754,46767.32357,wheat,Marine,7
Bahamas,Caribbean,hen,Dairy & eggs,0,0,wheat,Marine,7
Bahrain,Middle East,hen,Dairy & eggs,4518.526737,880.8235033,wheat,Marine,7
Bangladesh,Middle East,hen,Dairy & eggs,0,0,wheat,Marine,7
Belarus,East Europe and CIS,hen,Dairy & eggs,351225.7621,68466.54325,wheat,Marine,7
Benin,Western Africa,hen,Dairy & eggs,0,0,wheat,Marine,7
Bhutan,Middle East,hen,Dairy & eggs,2337.111272,455.5871103,wheat,Marine,7
Bolivia (Plurinational State of),South America,hen,Dairy & eggs,0,0,wheat,Marine,7
Botswana,Southern Africa,hen,Dairy & eggs,0,0,wheat,Marine,7
Brazil,South America,hen,Dairy & eggs,185724.8099,36204.45053,wheat,Marine,7
Brunei Darussalam,Southern Asia,hen,Dairy & eggs,0,0,wheat,Marine,7
Burkina Faso,Western Africa,hen,Dairy & eggs,0,0,wheat,Marine,7
Burundi,Eastern Africa,hen,Dairy & eggs,0,0,wheat,Marine,7
Cabo Verde,Western Africa,hen,Dairy & eggs,0,0,wheat,Marine,7
Cambodia,Southern Asia,hen,Dairy & eggs,0,0,wheat,Marine,7
Cameroon,Central Africa,hen,Dairy & eggs,0,0,wheat,Marine,7
Cayman Islands,Caribbean,hen,Dairy & eggs,6.424960542,1.252456073,wheat,Marine,7
Central African Republic,Central Africa,hen,Dairy & eggs,0,0,wheat,Marine,7
Chad,Central Africa,hen,Dairy & eggs,0,0,wheat,Marine,7
Chile,South America,hen,Dairy & eggs,12845.75789,2504.100589,wheat,Marine,7
"China, Hong Kong SAR",Eastern Asia,hen,Dairy & eggs,0,0,wheat,Marine,7
"China, Macao SAR",Eastern Asia,hen,Dairy & eggs,0,0,wheat,Marine,7
"China, mainland",China,hen,Dairy & eggs,10002313.12,1949810.856,wheat,Marine,7
"China, Taiwan Province of",China,hen,Dairy & eggs,22906.04315,4465.212302,wheat,Marine,7
Colombia,South America,hen,Dairy & eggs,0,0,wheat,Marine,7
Comoros,Eastern Africa,hen,Dairy & eggs,0,0,wheat,Marine,7
Congo,Central Africa,hen,Dairy & eggs,0,0,wheat,Marine,7
Cook Islands,Island nation,hen,Dairy & eggs,0,0,wheat,Marine,7
Costa Rica,Central America,hen,Dairy & eggs,0,0,wheat,Marine,7
Cote d'Ivoire,Western Africa,hen,Dairy & eggs,0,0,wheat,Marine,7
Cuba,Caribbean,hen,Dairy & eggs,73273.48745,14283.64015,wheat,Marine,7
Cyprus,Western Asia,hen,Dairy & eggs,314.7066523,61.34765425,wheat,Marine,7
Democratic People's Republic of Korea,Eastern Asia,hen,Dairy & eggs,10524.41798,2051.587886,wheat,Marine,7
Democratic Republic of the Congo,Central Africa,hen,Dairy & eggs,0,0,wheat,Marine,7
Dominica,Caribbean,hen,Dairy & eggs,0,0,wheat,Marine,7
Dominican Republic,Caribbean,hen,Dairy & eggs,94719.9115,18464.32015,wheat,Marine,7
Ecuador,South America,hen,Dairy & eggs,0,0,wheat,Marine,7
Egypt,Northern Africa,hen,Dairy & eggs,1125492.191,219398.9397,wheat,Marine,7
El Salvador,Central America,hen,Dairy & eggs,0,0,wheat,Marine,7
Equatorial Guinea,Central Africa,hen,Dairy & eggs,0,0,wheat,Marine,7
Eritrea,Eastern Africa,hen,Dairy & eggs,0,0,wheat,Marine,7
Ethiopia,Eastern Africa,hen,Dairy & eggs,0,0,wheat,Marine,7
Fiji,Island nation,hen,Dairy & eggs,0,0,wheat,Marine,7
French Guiana,South America,hen,Dairy & eggs,175.3809117,34.18805245,wheat,Marine,7
French Polynesia,Island nation,hen,Dairy & eggs,0,0,wheat,Marine,7
Gabon,Central Africa,hen,Dairy & eggs,0,0,wheat,Marine,7
Gambia,Western Africa,hen,Dairy & eggs,0,0,wheat,Marine,7
Georgia,Western Asia,hen,Dairy & eggs,28952.22483,5643.830741,wheat,Marine,7
Ghana,Western Africa,hen,Dairy & eggs,0,0,wheat,Marine,7
Grenada,Caribbean,hen,Dairy & eggs,4921.863475,959.4483514,wheat,Marine,7
Guadeloupe,Caribbean,hen,Dairy & eggs,1132.82199,220.8277813,wheat,Marine,7
Guam,Island nation,hen,Dairy & eggs,0,0,wheat,Marine,7
Guatemala,Central America,hen,Dairy & eggs,0,0,wheat,Marine,7
Guinea,Western Africa,hen,Dairy & eggs,0,0,wheat,Marine,7
Guinea-Bissau,Western Africa,hen,Dairy & eggs,0,0,wheat,Marine,7
Guyana,South America,hen,Dairy & eggs,763.4560534,148.8250651,wheat,Marine,7
Haiti,Caribbean,hen,Dairy & eggs,0,0,wheat,Marine,7
Honduras,Central America,hen,Dairy & eggs,2236.429535,435.9606157,wheat,Marine,7
India,Southern Asia,hen,Dairy & eggs,846905.1039,165092.2887,wheat,Marine,7
Indonesia,Southern Asia,hen,Dairy & eggs,99053.24526,19309.04288,wheat,Marine,7
Iran (Islamic Republic of),Middle East,hen,Dairy & eggs,282590.5584,55087.07156,wheat,Marine,7
Iraq,Middle East,hen,Dairy & eggs,516935.6281,100769.3608,wheat,Marine,7
Israel,Middle East,hen,Dairy & eggs,303711.6766,59204.33773,wheat,Marine,7
Jamaica,Caribbean,hen,Dairy & eggs,0,0,wheat,Marine,7
Japan,Eastern Asia,hen,Dairy & eggs,469883.8459,91597.27483,wheat,Marine,7
Jordan,Western Asia,hen,Dairy & eggs,0,0,wheat,Marine,7
Kazakhstan,East Europe and CIS,hen,Dairy & eggs,1088242.798,212137.6921,wheat,Marine,7
Kenya,Eastern Africa,hen,Dairy & eggs,0,0,wheat,Marine,7
Kiribati,Island nation,hen,Dairy & eggs,0,0,wheat,Marine,7
Kuwait,Western Asia,hen,Dairy & eggs,0,0,wheat,Marine,7
Kyrgyzstan,East Europe and CIS,hen,Dairy & eggs,131813.8308,25695.2602,wheat,Marine,7
Lao People's Democratic Republic,Southern Asia,hen,Dairy & eggs,0,0,wheat,Marine,7
Lebanon,Middle East,hen,Dairy & eggs,30954.22923,6034.09346,wheat,Marine,7
Lesotho,Southern Africa,hen,Dairy & eggs,0,0,wheat,Marine,7
Liberia,Western Africa,hen,Dairy & eggs,0,0,wheat,Marine,7
Libya,Northern Africa,hen,Dairy & eggs,144865.6198,28239.52368,wheat,Marine,7
Madagascar,Eastern Africa,hen,Dairy & eggs,0,0,wheat,Marine,7
Malawi,Eastern Africa,hen,Dairy & eggs,0,0,wheat,Marine,7
Malaysia,Southern Asia,hen,Dairy & eggs,26311.01169,5128.963231,wheat,Marine,7
Mali,Western Africa,hen,Dairy & eggs,0,0,wheat,Marine,7
Martinique,Caribbean,hen,Dairy & eggs,629.3079773,122.6747764,wheat,Marine,7
Mauritania,Western Africa,hen,Dairy & eggs,0,0,wheat,Marine,7
Mauritius,Eastern Africa,hen,Dairy & eggs,0,0,wheat,Marine,7
Mexico,Central America,hen,Dairy & eggs,59240.02654,11548.01349,wheat,Marine,7
Micronesia (Federated States of),Island nation,hen,Dairy & eggs,0,0,wheat,Marine,7
Mongolia,Eastern Asia,hen,Dairy & eggs,487.0053568,94.93487359,wheat,Marine,7
Montserrat,Caribbean,hen,Dairy & eggs,125.7939643,24.52177154,wheat,Marine,7
Morocco,Northern Africa,hen,Dairy & eggs,1006215.521,196147.6233,wheat,Marine,7
Mozambique,Eastern Africa,hen,Dairy & eggs,0,0,wheat,Marine,7
Myanmar,Southern Asia,hen,Dairy & eggs,13103.91491,2554.424685,wheat,Marine,7
Namibia,Southern Africa,hen,Dairy & eggs,0,0,wheat,Marine,7
Nauru,Island nation,hen,Dairy & eggs,0,0,wheat,Marine,7
Nepal,Southern Asia,hen,Dairy & eggs,70507.35623,13744.42161,wheat,Marine,7
Nicaragua,Central America,hen,Dairy & eggs,0,0,wheat,Marine,7
Niger,Western Africa,hen,Dairy & eggs,0,0,wheat,Marine,7
Nigeria,Western Africa,hen,Dairy & eggs,29303.25274,5712.258716,wheat,Marine,7
Niue,Island nation,hen,Dairy & eggs,0,0,wheat,Marine,7
Occupied Palestinian Territory,Middle East,hen,Dairy & eggs,27686.23042,5397.042863,wheat,Marine,7
Oman,Middle East,hen,Dairy & eggs,0,0,wheat,Marine,7
Pakistan,Middle East,hen,Dairy & eggs,366548.5391,71453.50402,wheat,Marine,7
Panama,Central America,hen,Dairy & eggs,0,0,wheat,Marine,7
Papua New Guinea,Island nation,hen,Dairy & eggs,0,0,wheat,Marine,7
Paraguay,South America,hen,Dairy & eggs,77860.01676,15177.7198,wheat,Marine,7
Peru,South America,hen,Dairy & eggs,0,0,wheat,Marine,7
Philippines,Southern Asia,hen,Dairy & eggs,329351.9036,64202.54088,wheat,Marine,7
Puerto Rico,Central America,hen,Dairy & eggs,118.6594309,23.13099417,wheat,Marine,7
Qatar,Middle East,hen,Dairy & eggs,5609.234469,1093.4417,wheat,Marine,7
Republic of Korea,Eastern Asia,hen,Dairy & eggs,1324336.238,258160.8018,wheat,Marine,7
Republic of Moldova,East Europe and CIS,hen,Dairy & eggs,66448.61607,12953.22706,wheat,Marine,7
R'union,Eastern Africa,hen,Dairy & eggs,0,0,wheat,Marine,7
Russian Federation,East Europe and CIS,hen,Dairy & eggs,2582882.3,503496.73,wheat,Marine,7
Rwanda,Eastern Africa,hen,Dairy & eggs,0,0,wheat,Marine,7
Saint Kitts and Nevis,Central America,hen,Dairy & eggs,0,0,wheat,Marine,7
Saint Lucia,Central America,hen,Dairy & eggs,0,0,wheat,Marine,7
Saint Vincent and the Grenadines,Caribbean,hen,Dairy & eggs,1188.623244,231.7054542,wheat,Marine,7
Samoa,Island nation,hen,Dairy & eggs,0,0,wheat,Marine,7
Sao Tome and Principe,Central Africa,hen,Dairy & eggs,0,0,wheat,Marine,7
Saudi Arabia,Middle East,hen,Dairy & eggs,93172.03927,18162.58414,wheat,Marine,7
Senegal,Western Africa,hen,Dairy & eggs,0,0,wheat,Marine,7
Seychelles,Eastern Africa,hen,Dairy & eggs,0,0,wheat,Marine,7
Sierra Leone,Western Africa,hen,Dairy & eggs,0,0,wheat,Marine,7
Singapore,Southern Asia,hen,Dairy & eggs,3714.53079,724.0957538,wheat,Marine,7
Solomon Islands,Island nation,hen,Dairy & eggs,0,0,wheat,Marine,7
Somalia,Eastern Africa,hen,Dairy & eggs,0,0,wheat,Marine,7
South Africa,Southern Africa,hen,Dairy & eggs,18985.1985,3700.898552,wheat,Marine,7
Sri Lanka,Southern Asia,hen,Dairy & eggs,0,0,wheat,Marine,7
Sudan,Northern Africa,hen,Dairy & eggs,10194.23931,1987.224179,wheat,Marine,7
Suriname,South America,hen,Dairy & eggs,0,0,wheat,Marine,7
Swaziland,Southern Africa,hen,Dairy & eggs,0,0,wheat,Marine,7
Syrian Arab Republic,Middle East,hen,Dairy & eggs,196700.7269,38344.05182,wheat,Marine,7
Tajikistan,East Europe and CIS,hen,Dairy & eggs,205088.7429,39979.17807,wheat,Marine,7
Thailand,Southern Asia,hen,Dairy & eggs,403435.5126,78644.10288,wheat,Marine,7
Timor-Leste,Southern Asia,hen,Dairy & eggs,0,0,wheat,Marine,7
Togo,Western Africa,hen,Dairy & eggs,0,0,wheat,Marine,7
Tokelau,Island nation,hen,Dairy & eggs,0,0,wheat,Marine,7
Tonga,Island nation,hen,Dairy & eggs,0,0,wheat,Marine,7
Trinidad and Tobago,Caribbean,hen,Dairy & eggs,0,0,wheat,Marine,7
Tunisia,Northern Africa,hen,Dairy & eggs,140738.0123,27434.9044,wheat,Marine,7
Turkey,Middle East,hen,Dairy & eggs,265470.9822,51749.84994,wheat,Marine,7
Turkmenistan,East Europe and CIS,hen,Dairy & eggs,115427.8698,22501.04659,wheat,Marine,7
Tuvalu,Island nation,hen,Dairy & eggs,0,0,wheat,Marine,7
Uganda,Eastern Africa,hen,Dairy & eggs,0,0,wheat,Marine,7
Ukraine,East Europe and CIS,hen,Dairy & eggs,5368850.563,1046582.224,wheat,Marine,7
United Arab Emirates,Middle East,hen,Dairy & eggs,14218.22703,2771.644226,wheat,Marine,7
United Republic of Tanzania,Eastern Africa,hen,Dairy & eggs,0,0,wheat,Marine,7
Uruguay,South America,hen,Dairy & eggs,40240.57006,7844.335546,wheat,Marine,7
Uzbekistan,East Europe and CIS,hen,Dairy & eggs,1690094.629,329460.2775,wheat,Marine,7
Vanuatu,Island nation,hen,Dairy & eggs,0,0,wheat,Marine,7
Venezuela (Bolivarian Republic of),South America,hen,Dairy & eggs,0,0,wheat,Marine,7
Viet Nam,Southern Asia,hen,Dairy & eggs,184435.0337,35953.02673,wheat,Marine,7
Wallis and Futuna Islands,Island nation,hen,Dairy & eggs,0,0,wheat,Marine,7
Yemen,Middle East,hen,Dairy & eggs,0,0,wheat,Marine,7
Zambia,Eastern Africa,hen,Dairy & eggs,0,0,wheat,Marine,7
Zimbabwe,Eastern Africa,hen,Dairy & eggs,0,0,wheat,Marine,7
Albania,Europe,hen,Dairy & eggs,70387.04218,13720.96807,maize,Marine,7
Australia,Australia,hen,Dairy & eggs,5402.174613,1053.078281,maize,Marine,7
Austria,Europe,hen,Dairy & eggs,84884.97343,16547.13672,maize,Marine,7
Belgium,Europe,hen,Dairy & eggs,66926.84918,13046.45191,maize,Marine,7
Bermuda,USA,hen,Dairy & eggs,0,0,maize,Marine,7
Bosnia and Herzegovina,Europe,hen,Dairy & eggs,71670.433,13971.14714,maize,Marine,7
Bulgaria,Europe,hen,Dairy & eggs,80553.54665,15702.78573,maize,Marine,7
Canada,Canada,hen,Dairy & eggs,568070.2252,110737.3343,maize,Marine,7
Croatia,Europe,hen,Dairy & eggs,325211.7201,63395.4701,maize,Marine,7
Czech Republic,Europe,hen,Dairy & eggs,186514.7498,36358.43825,maize,Marine,7
Denmark,Europe,hen,Dairy & eggs,3433.935111,669.3975561,maize,Marine,7
Estonia,Europe,hen,Dairy & eggs,864.4894092,168.5201028,maize,Marine,7
Finland,Europe,hen,Dairy & eggs,0,0,maize,Marine,7
France,Europe,hen,Dairy & eggs,607341.1758,118392.6561,maize,Marine,7
Germany,Europe,hen,Dairy & eggs,299873.2681,58456.09375,maize,Marine,7
Greece,Europe,hen,Dairy & eggs,567343.2261,110595.616,maize,Marine,7
Hungary,Europe,hen,Dairy & eggs,829938.4945,161784.8858,maize,Marine,7
Iceland,Europe,hen,Dairy & eggs,1157.842881,225.7052535,maize,Marine,7
Ireland,Europe,hen,Dairy & eggs,4927.450305,960.5374258,maize,Marine,7
Italy,Europe,hen,Dairy & eggs,1959143.095,381907.5077,maize,Marine,7
Latvia,Europe,hen,Dairy & eggs,2270.580369,442.6178425,maize,Marine,7
Lithuania,Europe,hen,Dairy & eggs,15024.78092,2928.870611,maize,Marine,7
Luxembourg,Europe,hen,Dairy & eggs,119.5002008,23.2948905,maize,Marine,7
Malta,Europe,hen,Dairy & eggs,11176.39982,2178.682614,maize,Marine,7
Montenegro,Europe,hen,Dairy & eggs,3929.497315,766.0004671,maize,Marine,7
Netherlands,Europe,hen,Dairy & eggs,529985.9781,103313.3437,maize,Marine,7
New Caledonia,Island nation,hen,Dairy & eggs,1101.882185,214.7964996,maize,Marine,7
New Zealand,New Zealand,hen,Dairy & eggs,2032.575165,396.2220612,maize,Marine,7
Norway,Europe,hen,Dairy & eggs,7740.374795,1508.877659,maize,Marine,7
Poland,Europe,hen,Dairy & eggs,374912.0833,73083.85983,maize,Marine,7
Portugal,Europe,hen,Dairy & eggs,247140.2792,48176.53611,maize,Marine,7
Romania,Europe,hen,Dairy & eggs,3636989.577,708980.1803,maize,Marine,7
Saint Pierre and Miquelon,Canada,hen,Dairy & eggs,125.4943493,24.46336578,maize,Marine,7
Serbia,Europe,hen,Dairy & eggs,834974.6357,162766.611,maize,Marine,7
Slovakia,Europe,hen,Dairy & eggs,391915.3389,76398.40638,maize,Marine,7
Slovenia,Europe,hen,Dairy & eggs,21298.55677,4151.855347,maize,Marine,7
Spain,Europe,hen,Dairy & eggs,880392.352,171620.1587,maize,Marine,7
Sweden,Europe,hen,Dairy & eggs,2568.412228,500.675992,maize,Marine,7
Switzerland,Europe,hen,Dairy & eggs,11707.42166,2282.197885,maize,Marine,7
The former Yugoslav Republic of Macedonia,Europe,hen,Dairy & eggs,31949.81407,6228.168781,maize,Marine,7
United Kingdom,Europe,hen,Dairy & eggs,0,0,maize,Marine,7
United States of America,USA,hen,Dairy & eggs,9860806.905,1922226.201,maize,Marine,7
Afghanistan,Middle East,hen,Dairy & eggs,23011.68899,4485.80648,maize,Marine,7
Algeria,Northern Africa,hen,Dairy & eggs,959508.7499,187042.7924,maize,Marine,7
American Samoa,Island nation,hen,Dairy & eggs,31.3257413,6.106514536,maize,Marine,7
Angola,Central Africa,hen,Dairy & eggs,6732.462179,1312.399211,maize,Marine,7
Antigua and Barbuda,Caribbean,hen,Dairy & eggs,60.55391342,11.80413734,maize,Marine,7
Argentina,South America,hen,Dairy & eggs,257331.9698,50163.26345,maize,Marine,7
Armenia,East Europe and CIS,hen,Dairy & eggs,10686.57914,2083.198932,maize,Marine,7
Azerbaijan,Middle East,hen,Dairy & eggs,32368.96811,6309.87699,maize,Marine,7
Bahamas,Caribbean,hen,Dairy & eggs,239.3984805,46.66738088,maize,Marine,7
Bahrain,Middle East,hen,Dairy & eggs,4876.190001,950.5449474,maize,Marine,7
Bangladesh,Middle East,hen,Dairy & eggs,1147735.086,223734.8804,maize,Marine,7
Belarus,East Europe and CIS,hen,Dairy & eggs,209740.9956,40886.06958,maize,Marine,7
Benin,Western Africa,hen,Dairy & eggs,124476.5536,24264.96077,maize,Marine,7
Bhutan,Middle East,hen,Dairy & eggs,2522.104943,491.6490354,maize,Marine,7
Bolivia (Plurinational State of),South America,hen,Dairy & eggs,25500.85291,4971.034124,maize,Marine,7
Botswana,Southern Africa,hen,Dairy & eggs,367.6181386,71.66200746,maize,Marine,7
Brazil,South America,hen,Dairy & eggs,4317364.827,841609.8064,maize,Marine,7
Brunei Darussalam,Southern Asia,hen,Dairy & eggs,0,0,maize,Marine,7
